10.675222999907419	0
11.511048000102164	1
17.54012800029159	2
18.35798899992369	3
19.780284000262327	4
20.710366000002978	5
29.6158450000803	6
30.37415400012833	7
31.130671000028087	8
31.887041000118188	9
32.643997999912244	10
33.400673999949504	11
49.94256400004815	12
50.68967800025348	13
51.43604500017318	14
52.18249400013519	15
53.03775399988808	16
53.79395999989356	17
58.596264000243536	18
59.361512000123184	19
60.12549700017189	20
60.987587999989046	21
65.86164500004088	22
66.61645800022598	23
67.42215000031138	24
68.17995200026417	25
68.9735760001895	26
69.81002800011993	27
70.59462100005476	28
86.60212900031183	29
87.35294000007343	30
88.09878100009882	31
88.85496600032639	32
89.69093399991834	33
93.70992399999523	34
94.45051800003057	35
95.18997200029844	36
102.68579900002806	37
103.5354149998966	38
104.61458300005688	39
105.44259800008149	40
106.20200099992871	41
106.97497000001022	42
107.73321200031205	43
108.48752700030673	44
109.33822800006965	45
129.74655000016355	46
130.55038299989974	47
131.40292200023396	48
132.23501700031193	49
133.0246860002262	50
141.7418290002388	51
142.52583300003607	52
143.30892899988612	53
144.09195300004285	54
144.8749589999352	55
145.72958700000527	56
154.06171099994026	57
154.8216549999779	58
155.58111900008953	59
156.34143200031758	60
157.08437900002536	61
157.82708000006096	62
158.56986700009656	63
169.76990600005593	64
170.54378800003178	65
171.3185319999866	66
172.09351600013179	67
172.8687270001501	68
173.6437819999992	69
182.27596799988532	70
183.05298599989328	71
183.82958800020788	72
184.6062009999514	73
194.6779400000196	74
195.52276300009908	75
196.29573100019115	76
197.12575800031118	77
201.92096100026902	78
202.68626699999004	79
203.44305800017537	80
204.2062390000865	81
204.998698000054	82
218.23709799991775	83
218.97715100021742	84
219.71669899994595	85
220.566921000227	86
221.32166200026404	87
229.52161500006696	88
230.5552530001478	89
231.40470399994229	90
232.30789400031426	91
233.23313500031873	92
242.23601800031247	93
243.48776000033467	94
244.25808800015147	95
245.1871950001987	96
253.48002000009728	97
254.50021000006018	98
255.4933900000833	99
